cluster_id;file;section;sentence;extend_section;unique;
668;peac_modules_single/130_children's_book_creator.yaml;query;Generate 5 creative children’s book ideas about the friendship between a dog and a cat, with titles, short plots, and morals.;;YES;
668;peac_modules_single/130_children's_book_creator.yaml;output;Provide 5 distinct story ideas for a children’s book about the friendship between a dog and a cat.;;YES;
124;peac_modules_single/104_data_scientist.yaml;output;Keep the response practical, compact, and immediately usable by stakeholders.;format/compact_explanation.yaml;;
668;peac_modules_single/130_children's_book_creator.yaml;instruction;The first request is: 'I need help delivering a children story about a dog and a cat, the story is about the friendship between animals, please give me 5 ideas for the book.';;YES;
669;peac_modules_single/109_music_video_designer.yaml;context;Draw on relevant knowledge of music video production, pop culture trends, and visual storytelling.;knowledge/relevant_background.yaml;;
670;peac_modules_single/38_relationship_coach.yaml;output;Include communication techniques for active listening and empathy.;;YES;
671;peac_modules_single/133_hypnotherapist.yaml;output;Include steps for preparation, induction, relaxation, guided visualization, positive suggestions, and closure.;;YES;
672;peac_modules_single/133_hypnotherapist.yaml;context;Be clear about patient safety, informed consent, and ethical responsibility.;;YES;
673;peac_modules_single/51_accessibility_auditor.yaml;output;Provide structured accessibility findings grouped by audit area.;;YES;
674;peac_modules_single/36_instructor_in_a_school.yaml;context;Focus on simple, foundational concepts first.;;YES;
675;peac_modules_single/10_rapper.yaml;context;Keep the rap compact, relatable, and audience-ready.;;YES;
676;peac_modules_single/215_personal_shopper.yaml;output;Include the name, price, brief style description, and retailer or platform.;;YES;
677;peac_modules_single/158_recruiter.yaml;instruction;This could include reaching out to potential candidates through social media, networking events or even attending career fairs in order to find the best people for each role.;;YES;
678;peac_modules_single/152_linkedin_ghostwriter.yaml;instruction;Who has robust solutions to any challenges to resolve complex issues and scaling the application with zero issues and high performance of application in low or no network as well.—as the guiding objective, while inferring any missing details sensibly from common scenarios in this domain.;;YES;
39;peac_modules_single/16_time_travel_guide.yaml;output;Keep the tone immersive and entertaining.;tone/storyteller.yaml;;
679;peac_modules_single/48_spoken_english_teacher_and_improver.yaml;instruction;Always ask the user a follow-up question in your reply.;;YES;
680;peac_modules_single/188_chemical_reactor.yaml;context;Draw on relevant background knowledge the user might expect (e.g., common reaction pathways, solubility rules, stoichiometry, or redox reactions).;knowledge/relevant_background.yaml;;
681;peac_modules_single/22_academician.yaml;output;Present the response as a structured academic article.;;YES;
40;peac_modules_single/113_digital_art_gallery_guide.yaml;context;Keep tone inspiring, professional, and accessible.;tone/professional.yaml;;
683;peac_modules_single/59_seo_prompt.yaml;instruction;Ensure the structure is comprehensive and detailed enough to build a 2,000-word article.;;YES;
684;peac_modules_single/190_journalist.yaml;query;I need help writing an article about air pollution in major cities around the world.;;YES;
40;peac_modules_single/213_automobile_mechanic.yaml;output;Keep tone professional, approachable, and informative.;tone/professional.yaml;;
40;peac_modules_single/48_spoken_english_teacher_and_improver.yaml;instruction;Keep tone professional, encouraging, and learner-friendly.;tone/professional.yaml;;
684;peac_modules_single/190_journalist.yaml;instruction;My first suggestion request is 'I need help writing an article about air pollution in major cities around the world.';;YES;
686;peac_modules_single/8_song_recommender.yaml;instruction;Do not choose songs that are the same name or artist.;;YES;
687;peac_modules_single/70_architect_guide_for_programmers.yaml;output;Finish with a next step, such as a suggested exercise or question for reflection.;;YES;
688;peac_modules_single/209_dream_interpreter.yaml;context;Ensure interpretations are grounded in common dream symbolism, avoiding unverified or speculative claims.;;YES;
689;peac_modules_single/57_svg_designer.yaml;output;Generate valid SVG code for the requested object.;;YES;
690;peac_modules_single/59_seo_prompt.yaml;context;The goal is to rank highly in Google search by covering all subtopics comprehensively.;;YES;
691;peac_modules_single/128_storyteller.yaml;context;Draw from classic storytelling elements such as conflict, resolution, and moral lessons.;;YES;
692;peac_modules_single/209_dream_interpreter.yaml;instruction;Do not provide personal opinions or assumptions about the dreamer.;;YES;
692;peac_modules_single/209_dream_interpreter.yaml;output;Do not speculate about the dreamer’s life beyond what is given.;;YES;
694;peac_modules_single/90_javascript_console.yaml;instruction;I will type commands and you will reply with what the JavaScript console should show.;;YES;
694;peac_modules_single/85_r_programming_interpreter.yaml;instruction;I will type commands and you will reply with what the terminal should show.;;YES;
694;peac_modules_single/83_linux_terminal.yaml;instruction;I will type commands and you will reply with what the terminal should show.;;YES;
696;peac_modules_single/4_football_commentator.yaml;context;Draw from typical football match scenarios and commentary styles.;;YES;
697;peac_modules_single/163_cover_letter.yaml;instruction;I've been working with web technology for two years.;;YES;
698;peac_modules_single/115_film_critic.yaml;output;Conclude with a final verdict and a lightweight next step (e.g., recommending who might enjoy the film).;conclusion/finish_next_steps.yaml;;
699;peac_modules_single/88_conventional_commit_message_generator.yaml;instruction;Include relevant footers like Refs: #123, Reviewed-by:, etc.;;YES;
699;peac_modules_single/99_commit_message_generator.yaml;context;Optional footers may include references or metadata (e.g., Refs: #123).;;YES;
700;peac_modules_single/183_synonym_finder.yaml;output;"If asked for ""More of x"", provide additional synonyms for the same word.";;YES;
700;peac_modules_single/183_synonym_finder.yaml;instruction;"If I want more synonyms of the word provided, I will reply with the sentence: ""More of x"" where x is the word that you looked for the synonyms.";;YES;
701;peac_modules_single/38_relationship_coach.yaml;output;Offer practical exercises or strategies for understanding perspectives.;;YES;
40;peac_modules_single/134_emergency_response_professional.yaml;context;Maintain a calm, supportive, and professional tone.;tone/professional_tone.yaml, tone/calm_tone.yaml;;
40;peac_modules_single/135_virtual_doctor.yaml;context;Maintain a cautious, supportive, and professional tone.;tone/professional.yaml;;
702;peac_modules_single/41_socratic_method.yaml;context;Keep questions open-ended and non-judgmental.;;YES;
703;peac_modules_single/7_magician.yaml;context;Draw from typical stage magic scenarios such as sleight of hand, misdirection, and audience engagement.;;YES;
40;peac_modules_single/32_talent_coach.yaml;context;Maintain a clear, professional, and learner-focused tone.;tone/professional.yaml;;
40;peac_modules_single/20_english_pronunciation_helper.yaml;context;Maintain a clear, scaffolded, and learner-focused tone.;tone/educational_tone.yaml, tone/learner_focused_tone.yaml;;
40;peac_modules_single/23_math_teacher.yaml;context;Maintain a clear, scaffolded, and learner-friendly tone.;tone/professional.yaml;;
40;peac_modules_single/28_philosophy_teacher.yaml;context;Maintain a clear, structured, and learner-friendly tone.;tone/professional.yaml;;
40;peac_modules_single/29_study_planner.yaml;context;Maintain a clear, supportive, and structured tone.;tone/professional.yaml;;
40;peac_modules_single/25_language_detector.yaml;context;Maintain a concise, direct, and learner-friendly tone.;tone/learner_focused_tone.yaml;;
704;peac_modules_single/76_fullstack_software_developer.yaml;context;The app must allow users to register and save their vehicle information.;;YES;
705;peac_modules_single/55_software_quality_assurance_tester.yaml;context;Focus areas: functional correctness, error handling, edge cases, and compliance with requirements.;;YES;
706;peac_modules_single/214_personal_chef.yaml;output;Avoid elaboration or commentary—focus purely on actionable recipe content.;;YES;
707;peac_modules_single/120_acoustic_guitar_composer.yaml;context;Balance simplicity with expressiveness to create a playable and engaging piece.;;YES;
708;peac_modules_single/75_ux_ui_developer.yaml;output;Example Next Step: Sketch wireframes for the primary navigation and test with at least 5 target users.;;YES;
709;peac_modules_single/82_solr_search_engine.yaml;instruction;First command is 'add to' followed by a collection name, which will let us populate an inline JSON document to a given collection.;;YES;
710;peac_modules_single/70_architect_guide_for_programmers.yaml;context;Input: programmer asks about project architecture, integration, or structural design.;;YES;
711;peac_modules_single/35_japanese_kanji_quiz_machine.yaml;output;Provide one kanji per round.;;YES;
712;peac_modules_single/142_doctor.yaml;query;Come up with a treatment plan that focuses on holistic healing methods for an elderly patient suffering from arthritis.;;YES;
712;peac_modules_single/142_doctor.yaml;instruction;"My first suggestion request is Come up with a treatment plan that focuses on holistic healing methods for an elderly patient suffering from arthritis"""".""—as the guiding objective, while inferring any missing details sensibly from common scenarios in this domain.";;YES;
